,0
7234,836467.543632478
7235,824782.2682619963
7236,641099.9044441542
7237,915616.231318341
7238,779242.781285459
7239,918764.0388193429
7240,1002913.6646849625
7241,854599.1490044927
7242,368742.2130029807
7243,957285.9996924138
7244,87746.5194360204
7245,1067191.0306693176
7246,877436.5759774436
7247,967698.8568645132
7248,731078.5806561298
7249,1091405.1303836345
7250,489402.0812824066
7251,973198.0726525711
7252,947708.2549560044
7253,806712.1104555418
7254,832646.6456206342
7255,376747.7947653106
7256,883957.1796114004
7257,875020.9152774285
7258,852032.2928762276
7259,897647.8540937074
7260,764301.46101736
7261,854104.6966344938
7262,1050527.7286572293
7263,911402.4218152956
7264,843597.5609234114
7265,1335656.1621549448
7266,749247.4898490304
7267,345496.06033047603
7268,675270.3961977926
7269,958529.92210093
7270,610499.3740573986
7271,793356.1359041592
7272,1077355.118295432
7273,417274.65044450574
7274,694125.3427280923
7275,1241977.8010881771
7276,437333.3974492124
7277,559421.733673105
7278,551597.6995442952
7279,381717.97952407296
7280,743832.9970227333
7281,996044.0683983538
7282,1065454.24315781
7283,562716.7214911322
7284,596995.1255345409
7285,980275.5229541392
7286,664404.9415516013
7287,875678.6511447371
7288,782111.0679679462
7289,1064299.3399919937
7290,766306.3818693878
7291,918247.8545574574
7292,1289104.0509412645
7293,882438.0370020532
7294,1017809.8189644248
7295,1015261.6686488708
7296,1160423.8395644333
7297,872289.9190186433
7298,653917.7047927154
7299,825277.6658404259
7300,928106.6010242796
7301,1022973.3678069189
7302,815802.9848442213
7303,454959.15194292855
7304,900945.873635436
7305,812456.4772615697
7306,629183.6727877434
7307,806992.4665269445
7308,1086320.2302493642
7309,844649.2759690512
7310,486706.5383299311
7311,685148.9037028645
7312,1181455.7302873493
7313,825499.6202136618
7314,450054.7141306938
7315,1588445.0574428504
7316,845377.1740099601
7317,1001339.11323355
7318,934133.3694238787
7319,967653.9287658891
7320,445748.2299262001
7321,779014.7390433504
7322,1094811.9344087476
7323,1118195.7972961746
7324,1147453.3517454923
7325,1080432.8502196458
7326,930174.0331419585
7327,739354.8635326707
7328,988937.8479555133
7329,878197.3470228828
7330,855556.0580571882
7331,714626.9101899536
7332,1028866.375152005
7333,770847.8362078876
7334,1022939.9136492857
7335,1418640.8848766736
7336,975806.6651490533
7337,950659.7285541957
7338,842053.8384559331
7339,799403.6312199505
7340,875206.8051118365
7341,1064263.783908505
7342,614948.7968178818
7343,811357.558941563
7344,1110512.9192744573
7345,903360.8208917577
7346,1003237.2445355222
7347,928731.6805889861
7348,1320780.7879609528
7349,1118084.4320535795
7350,1056844.177833773
7351,715845.2121866492
7352,791391.7622956764
7353,957980.2549072558
7354,426340.9360983855
7355,965279.6308686369
7356,891312.696750184
7357,980290.3491505326
7358,1215063.4954600988
7359,979574.8356084033
7360,632283.5071835294
7361,1032392.5042327626
7362,1007136.3130702418
7363,788731.9088508838
7364,1041391.1918189428
7365,849425.5579560318
7366,970648.6015956989
7367,574604.6172487511
7368,1172317.0248627483
7369,652932.808748468
7370,867757.5418093943
7371,657678.5200144174
7372,1107945.7421357266
7373,576132.712477616
7374,1019072.3956259197
7375,436560.7593913798
7376,1207391.915302143
7377,660563.5744988946
7378,873740.4112259403
7379,546962.4594332436
7380,998212.4498408337
7381,1137324.9548706464
7382,1146403.1798189152
7383,848537.7852500635
7384,1333560.6599524121
7385,526243.8988735054
7386,559665.9970593594
7387,882233.9052912607
7388,1040846.5212562014
7389,569884.2742670255
7390,264578.61308023776
7391,435997.6845530942
7392,310559.6694106336
7393,730301.3599196183
7394,791701.1048657227
7395,779441.1336388806
7396,684672.0146824645
7397,924954.4367009527
7398,679531.5055729744
7399,1204282.6276947472
7400,685833.289705063
7401,878873.8066255223
7402,936117.1229403724
7403,1153423.5729306447
7404,1057833.2173427294
7405,1189213.8578693822
7406,771497.39700979
7407,940095.4282708672
7408,526738.0728000936
7409,1077579.520653532
7410,1000299.1394674184
7411,703879.0430232417
7412,848671.7918310333
7413,736055.9693377555
7414,699514.1419856383
7415,871304.2238706566
7416,937122.1397691388
7417,775260.0508363785
7418,1225478.6822145572
7419,1167663.7549934878
7420,682181.7960493513
7421,824653.5129412254
7422,870928.1123081312
7423,985442.5615859886
7424,907468.8112093594
7425,1027345.5139669218
7426,665541.577038948
7427,334704.13411075703
7428,1178917.385361351
7429,970831.4949502822
7430,1080931.2433306342
7431,1128963.1339528332
7432,794342.9983539223
7433,989071.2595561361
7434,923906.4617509288
7435,476266.99490321625
7436,1020524.3462797629
7437,1044647.512714646
7438,734476.0453055827
7439,465045.32287337084
7440,1045790.6463069976
7441,734908.9123828519
7442,610567.3248953328
7443,810481.0533015449
7444,988823.9873171411
7445,397112.4419578884
7446,636994.514795173
7447,352772.8223858082
7448,769052.9836136976
7449,626409.0277689211
7450,935185.1779778342
7451,882039.3954388413
7452,559721.4080500104
7453,1140747.2282428548
7454,599940.0660958273
7455,1022037.5148400189
7456,994034.2794083282
7457,969486.1317317078
7458,1344660.867002719
7459,689443.9185149289
7460,853335.931790501
7461,833809.1798204777
7462,1184132.2805372616
7463,833701.4961987488
7464,852801.1045557358
7465,1178287.6114358814
7466,1196319.368562782
7467,903899.7557258867
7468,654418.8230015961
7469,441515.13300147513
7470,980502.3778052072
7471,539079.1703857618
7472,912965.2298062487
7473,1238064.841761372
7474,261746.65515138756
7475,683728.7960459483
7476,1258683.189870126
7477,595566.9743889724
7478,789043.6023111866
7479,1338429.6826253408
7480,851899.5836970715
7481,688845.6290490838
7482,861313.3566226773
7483,1023671.2267381536
7484,1041788.6234654975
7485,646675.9695105875
7486,787862.4173369433
7487,884126.4985582891
7488,992131.6199740155
7489,987983.6389577899
7490,1001851.6550416326
7491,1093792.4287631346
7492,1023469.9020408259
7493,782349.8246142846
7494,1071231.9281117264
7495,791882.5487901798
7496,2264936.772716267
7497,946237.5195212022
7498,1042843.5097938918
7499,587050.5367658216
7500,853253.0634158631
7501,806947.9072912056
7502,833265.2196387888
7503,775930.4232639484
7504,748124.6750919363
7505,891018.7892422362
7506,1086932.3402138615
7507,995779.0649309945
7508,1011904.4207582534
7509,543521.1574057256
7510,869742.9495648961
7511,972221.9288476938
7512,952415.1634825175
7513,891216.7754319021
7514,1124208.7692326577
7515,1219956.7154164277
7516,1457462.1544759222
7517,983954.2788030179
7518,689539.6680547827
7519,1124600.1901836854
7520,915070.8686223995
7521,678365.8916229234
7522,817087.9928953155
7523,435288.84388927976
7524,809499.7845378106
7525,1136283.1207169145
7526,931863.85236282
7527,770443.7795145843
7528,949667.9057308412
7529,879299.1188909082
7530,681487.0551844179
7531,965997.1057805174
7532,477505.323542114
7533,688800.1106034257
7534,922269.6915306651
7535,753166.7413573808
7536,927728.0025623784
7537,809376.3557025449
7538,941451.9732008468
7539,786262.7956564829
7540,928842.048568311
7541,1180349.4832175768
7542,500646.04360685055
7543,897152.7785995567
7544,920895.9460282505
7545,1032828.4932154674
7546,807651.145409629
7547,798879.2927367261
7548,1065937.9972372071
7549,540972.8922878408
7550,1077726.8290394126
7551,470221.32836415386
7552,171230.75540389563
7553,1612142.7103298819
7554,1002171.9267628083
7555,1348134.9888533403
7556,1108709.3096631418
7557,802023.1305392049
7558,1118712.8266910994
7559,1227153.520667085
7560,532701.3364061541
7561,1472430.6570575796
7562,811822.3504300582
7563,1018232.4874920582
7564,625167.2475970492
7565,948794.5234526843
7566,1119690.7094822903
7567,897023.6455082105
7568,1453994.5449299873
7569,527324.8550473747
7570,423957.8069890245
7571,654054.7369570925
7572,896527.8132084834
7573,939600.7310667215
7574,867594.894664462
7575,134836.08038375794
7576,1251241.599407081
7577,2451993.2578544933
7578,1036915.2903567508
7579,900083.5321866584
7580,1052370.940094823
7581,852705.4410450628
7582,810925.8779388416
7583,958116.7712215083
7584,709610.3609273493
7585,773490.8605264024
7586,558017.7638327066
7587,761743.3314772929
7588,666098.7437023697
7589,628694.5903636947
7590,877900.7256363037
7591,1219320.5887578246
7592,657409.8067883872
7593,509221.6426937438
7594,181404.4867852484
7595,1308429.1159149741
7596,871133.7695404068
7597,876009.3464709015
7598,904313.4208413564
7599,1020327.3138003103
7600,957357.7913633813
7601,375917.665635142
7602,844608.8416723083
7603,1175270.5608749944
7604,1123848.210930697
7605,850022.3884353922
7606,848038.7201346203
7607,1153811.494686829
7608,719110.0720813945
7609,597271.9236387333
7610,661327.2195529894
7611,843673.2910632415
7612,819665.5099875451
7613,788607.5171146268
7614,957236.1401522445
7615,864526.3220239221
7616,738783.1241284197
7617,1055964.0272082929
7618,1215385.133566492
7619,842809.8304943326
7620,658583.3730408968
7621,866431.9755483734
7622,791891.0786649829
7623,1355822.892638685
7624,1012036.5351716875
7625,800702.2263522577
7626,613950.17548119
7627,404507.62109647156
7628,659642.6804163086
7629,847417.4576458804
7630,937350.9064775789
7631,502125.37255110126
7632,1029168.3011469735
7633,1054544.4561630567
7634,561473.0078786544
7635,796078.3059527617
7636,694020.9981899089
7637,885960.5052188504
7638,828864.3886832171
7639,597075.625535112
7640,923688.0220211559
7641,848173.9796599469
7642,1018381.4357316252
7643,1054303.8909109314
7644,1122942.4547644043
7645,963783.0961203962
7646,930348.1562130783
7647,1285982.9247263947
7648,1288745.235854229
7649,1052381.5526202014
7650,278653.7869184634
7651,1072034.875939642
7652,1400546.7589122783
7653,1098935.690830322
7654,435137.6632925973
7655,386353.665439495
7656,1041851.614594221
7657,1288736.0695009856
7658,1399065.6528528319
7659,842290.9039397342
7660,961606.0685579318
7661,1060166.5441195883
7662,679004.1442130683
7663,814995.61938627
7664,1478883.0363804568
7665,963511.3424584093
7666,574243.4665862527
7667,1108191.6322694917
7668,1166501.7031033423
7669,742936.1146641852
7670,346084.8001691203
7671,1317448.7727379333
7672,1097054.2424351792
7673,967730.6064012678
7674,777368.3248177451
7675,641901.2153872198
7676,911129.8600258012
7677,945777.0443753826
7678,568603.220310882
7679,795677.4126231801
7680,663597.0646050819
7681,1331966.75984507
7682,866853.7986796494
7683,497457.41310430807
7684,813218.6601570541
7685,499257.9312657913
7686,975512.255821805
7687,886147.5189048584
7688,873197.5480656716
7689,1259371.6095715729
7690,724035.7939132678
7691,835904.4965815933
7692,1028437.2506840515
7693,-33140.14579322259
7694,874192.347832511
7695,408417.7554680647
7696,803939.9170093577
7697,899411.4890675434
7698,1071200.87422803
7699,814739.1259851619
7700,408134.2577381842
7701,922190.1637803826
7702,950653.4931956255
7703,812785.3067692878
7704,1022410.6713750253
7705,1499155.7907829867
7706,938646.7606939271
7707,459274.93284360366
7708,856757.3092792453
7709,784321.6383769212
7710,604576.9538959229
7711,1114427.595754889
7712,908754.9552653625
7713,922863.4217818237
7714,1036051.8590314918
7715,1109317.676966806
7716,688568.7407333503
7717,913129.0817424181
7718,1094270.4742446528
7719,819864.8967997801
7720,891477.52400126
7721,838107.8269683684
7722,1019279.4867451204
7723,863564.7460535701
7724,911079.2180742673
7725,1102254.5962699703
7726,995274.2110956779
7727,1249660.066190252
7728,1220542.3727592044
7729,543000.0257868265
7730,1172465.3579076938
7731,1006025.0747398466
7732,885802.9300020124
7733,969758.9224211769
7734,1235128.1897801145
7735,218940.51007594494
7736,428272.0571176335
7737,875660.527313741
7738,1375174.724538438
7739,822338.2293445338
7740,985960.203965001
7741,1179113.3453763798
7742,1275340.9505701284
7743,879458.5182156347
7744,998860.2912948047
7745,597408.5390062949
7746,990035.5053721939
7747,791593.5427017426
7748,807608.6919877105
7749,357727.6734715963
7750,726013.8006022505
7751,633770.9694087938
7752,748093.689272368
7753,1157930.5867797865
7754,378127.5100504133
7755,727545.719191937
7756,1382206.3969718574
7757,958483.5429292041
7758,325614.18598796893
7759,1226003.5321405553
7760,1098333.4994962718
7761,394201.4453014971
7762,627157.1245682032
7763,1123801.002621124
7764,603319.0983268758
7765,1543970.59746391
7766,613530.2979749299
7767,993018.4342456593
7768,1099691.418931706
7769,1046621.4871969728
7770,1249303.773824534
7771,660856.9525153008
7772,1030226.1415192359
7773,929697.5187126545
7774,410758.14219291636
7775,839423.9157425875
7776,819454.4063267475
7777,1116739.141911123
7778,523929.0753540555
7779,1105988.1520672205
7780,1228725.4164484418
7781,879186.4715830034
7782,1685400.3655890294
7783,787200.036713888
7784,195999.15914170572
7785,854254.7765641003
7786,996366.0385589232
7787,908092.6320833683
7788,774594.6177613522
7789,876072.6551157548
7790,307085.0791534203
7791,195388.31677058048
7792,882425.0143414143
7793,1086844.8481792044
7794,910881.7979299995
7795,776082.8573236659
7796,704577.8842748639
7797,1121783.0680382997
7798,869062.4576455113
7799,1292688.271204845
7800,684598.8026308643
7801,486426.5891069225
7802,879125.7354124422
7803,1102299.2430495901
7804,827642.3308370165
7805,441028.72558085877
7806,968370.203841966
7807,391642.65234495816
7808,784713.4973404543
7809,985025.1576289197
7810,548459.1670826182
7811,881880.906258265
7812,540991.737598892
7813,925262.6216641287
7814,979785.6618059482
7815,688817.8048201351
7816,614684.0083156965
7817,733179.4393667115
7818,649021.9007080528
7819,771662.1820303974
7820,1034134.265449897
7821,697134.6121312857
7822,1325506.667594604
7823,652280.2046913657
7824,981892.1615793677
7825,1128838.7346605207
7826,468727.4336551442
7827,507849.31503019494
7828,909699.8543440448
7829,692548.7781182094
7830,757405.9399385124
7831,968608.3155351104
7832,898264.3093348364
7833,862519.2933556125
7834,983261.2749621582
7835,1254919.2885741587
7836,873004.3537749252
7837,256512.003109043
7838,952284.0759832663
7839,625585.8053385403
7840,793876.308736377
7841,1060372.0588995093
7842,716707.8807329568
7843,785525.8963061126
7844,982134.5622272477
7845,821544.468480726
7846,1298335.0283596641
7847,729416.032148633
7848,917033.1942797295
7849,1231173.464685585
7850,897690.6681073601
7851,949016.7218053716
7852,930138.7621406631
7853,872838.061090043
7854,1151265.4237663453
7855,853496.6506481918
7856,994587.1908158639
7857,1065777.8391506504
7858,915252.7495685059
7859,640679.0729795416
7860,963937.9940088207
7861,1006650.0990577091
7862,759508.8557290434
7863,938360.6116572092
7864,1038943.4222165418
7865,702211.2034152616
7866,965953.4416032244
7867,859373.5769070309
7868,953793.3963488608
7869,923717.8963738241
7870,1006404.6973312955
7871,806962.1773484203
7872,678559.2310143714
7873,1084442.466945432
7874,752909.3667507302
7875,930090.4786938807
7876,928742.6539843578
7877,789815.1773358113
7878,921550.0004921507
7879,989809.3559527715
7880,965942.0612365754
7881,760126.0783069831
7882,449649.1636185254
7883,767921.3751552008
7884,735095.5774951031
7885,882776.3660227666
7886,617366.8388904576
7887,621290.3982920762
7888,780400.1218118143
7889,782540.0619303548
7890,1229475.119803818
7891,972824.1891722573
7892,161343.79092587496
7893,926655.5536509934
7894,776703.6813182351
7895,694926.4699745078
7896,835367.6946198586
7897,1100600.3085197709
7898,1126261.0550968181
7899,1223482.9190219734
7900,804414.2244515697
7901,803277.328227886
7902,1042428.3686667527
7903,895026.9222626365
7904,728352.9458867675
7905,800796.5823915176
7906,903577.6127002239
7907,760798.9278084668
7908,791415.3404628797
7909,403024.35265755944
7910,1143569.5379798233
7911,672912.3124267263
7912,820320.6393221697
7913,719866.2013661641
7914,849943.3479612403
7915,1365547.8741855277
7916,335710.2063415402
7917,588566.1838892933
7918,753858.0197051341
7919,937429.8127073299
7920,817606.3162120581
7921,377322.9266304658
7922,423969.62286319723
7923,602097.2682297577
7924,1307400.248756244
7925,1586810.6755603906
7926,854394.2291965352
7927,1103832.2869718086
7928,510005.14846635703
7929,1239710.7652053428
7930,1233395.7414292395
7931,1003857.4764465604
7932,441667.0681796294
7933,639372.4319577925
7934,910702.4777742767
7935,1039405.0515493676
7936,904357.172326237
7937,1110280.7949255793
7938,852451.8780087265
7939,950848.8786882746
7940,1233327.9595702894
7941,830976.17167443
7942,952306.1238709295
7943,1115363.8201500704
7944,1134248.856982044
7945,834248.2480330961
7946,1002797.0513161831
7947,951478.0092730547
7948,1205925.692168312
7949,1007169.2192585424
7950,1102841.5665013995
7951,1201595.6462150686
7952,829588.0247346691
7953,483235.6135203665
7954,1438138.6315688724
7955,767031.516753628
7956,69331.0998839743
7957,780358.7466252929
7958,969350.4528052248
7959,903585.0024231657
7960,1192944.0885069072
7961,375624.2681067444
7962,939914.1964484379
7963,890490.9463863453
7964,796374.6332868981
7965,604463.618116152
7966,646677.9687876283
7967,1024470.8413345135
7968,858154.896423013
7969,907702.5966167838
7970,1105727.5751637649
7971,904024.7858252772
7972,891561.7358846164
7973,1126296.4026513158
7974,553750.8568124024
7975,531687.998679626
7976,829872.5350850315
7977,806451.0507197066
7978,984725.7858150866
7979,761606.2992170681
7980,1088462.9667617518
7981,1095544.663986612
7982,1220671.5435617426
7983,885011.1847787659
7984,1261269.3052761897
7985,797663.1089246059
7986,357503.95921825967
7987,843306.5642709783
7988,915758.6804825915
7989,988465.8283334973
7990,817418.3093816207
7991,637803.0909205732
7992,1233538.6457713617
7993,674563.3209543326
7994,800992.5792474722
7995,698648.0862870382
7996,984519.3993833449
7997,921196.471087958
7998,1034230.2029862816
7999,826942.4730003602
8000,881016.7672257521
8001,933009.2622861043
8002,881868.6774024434
8003,1271679.0948737105
8004,909752.6975733849
8005,996983.3418031365
8006,1187651.3226106649
8007,695178.2819616384
8008,662931.764695725
8009,847395.3095724146
8010,1099568.1231303024
8011,1240017.4562100724
8012,794159.8995949675
8013,790422.3354785623
8014,913324.2312061894
8015,896328.3003358799
8016,801173.6664281529
8017,996743.1227178334
8018,1160631.876838956
8019,1031712.2576904134
8020,933272.772687631
8021,515367.7160755894
8022,738667.2778513555
8023,1287943.27570806
8024,1122987.9233279573
8025,1386291.8976008613
8026,1201999.7138874724
8027,604422.3231279075
8028,736446.0142642576
8029,920751.7724773668
8030,349698.6163353425
8031,902484.2667169531
8032,814309.1842609089
8033,1014148.948084173
8034,1250041.0642609652
8035,400854.1132111405
8036,354520.85916032037
8037,582782.4897135578
8038,704314.331581741
8039,898265.5913950948
8040,864968.6123273781
8041,894255.4734316161
8042,850150.0027883105
8043,757731.1887593202
8044,935993.0109111868
8045,597927.4116896872
8046,739156.1819861716
8047,948694.6697379252
8048,949162.8190985017
8049,805771.4311437986
8050,1135246.5874786824
8051,1232434.3896566834
8052,1023689.7080534346
8053,994658.3131742134
8054,789485.3035023937
8055,982393.1601601152
8056,458323.62978689466
8057,956402.4605818209
8058,863701.9900768865
8059,972677.5261411169
8060,1188852.6415058381
8061,908250.9532541508
8062,948345.4097426082
8063,1028121.2489798217
8064,852435.9448840074
8065,1205107.5854528777
8066,771232.2574972098
8067,964400.7327186929
8068,765640.8242502789
8069,218303.16833752347
8070,931957.7289474454
8071,637879.1980400055
8072,1108632.0307984753
8073,790534.1494267327
8074,904434.6368840997
8075,621703.9310567846
8076,1047931.92508127
8077,1188978.6648919205
8078,1057013.968403933
8079,888605.3270085743
8080,623653.9682958031
8081,687175.343306981
8082,768968.5025940652
8083,1099093.0879209707
8084,1526958.4921710086
8085,818845.3161189157
8086,698820.983632049
8087,900787.8634684875
8088,927659.5253976267
8089,1199105.9374779817
8090,875507.0726087405
8091,840025.626866858
8092,570180.3809839927
8093,1540747.837672141
8094,787461.2678435883
8095,772681.5009743301
8096,1008092.7135362808
8097,994594.0943932264
8098,813502.5212982763
8099,637133.7826327351
8100,833327.5273389565
8101,867372.6228084909
8102,1215139.5481852926
8103,1033451.8523980946
8104,658362.5128788035
8105,782977.391012843
8106,1098493.7577475081
8107,933111.5471220989
8108,1044719.6194700869
8109,485588.0786402938
8110,1491065.340211763
8111,1285323.485439725
8112,642995.1170177714
8113,906092.5931632302
8114,733109.4529876539
8115,618947.0881305734
8116,494434.06736139196
8117,828252.9167693449
8118,1417378.2884024887
8119,924417.3409673136
8120,671594.6447271263
8121,892085.8724402995
8122,1026755.2256123978
8123,1256465.9973473733
8124,1013875.231594227
8125,816790.9881343229
8126,834572.6742860536
8127,878756.6720844217
8128,656679.7155735188
8129,691994.949114293
8130,950521.302727516
8131,382152.3650925015
8132,736536.2461504373
8133,649817.2356807314
8134,719277.3680495062
8135,953185.7785532838
8136,692990.485501264
8137,614758.7789127005
8138,1215615.905620423
8139,948097.223028754
8140,806234.035612498
8141,811481.5768343459
8142,780988.3798800862
8143,1149135.2254317265
8144,901024.8165171291
8145,784516.0795496859
8146,973452.3586424922
8147,513340.73398414324
8148,728897.8376862064
8149,903871.8530953766
8150,1044858.4207439788
8151,581397.9573309219
8152,742946.4785303097
8153,832110.68243551
8154,900034.340268469
8155,1178210.6301994836
8156,954026.5062961193
8157,881784.9912120628
8158,848274.0433470896
8159,978524.6612578303
8160,792719.7704807436
8161,1057538.392460318
8162,1053962.8577016224
8163,769821.8006839807
8164,1057399.3180670617
8165,452870.84770793864
8166,967929.3715564556
8167,415747.226416823
8168,995131.8814235649
8169,1052550.633514072
8170,959190.2458042235
8171,523635.3007309518
8172,990914.441263451
8173,382328.9761956304
8174,682557.5586947838
8175,783370.9599833442
8176,810106.6785219926
8177,867445.6762286259
8178,781862.3685282952
8179,853513.4797168705
8180,828676.5686673151
8181,643471.057832022
8182,748234.4776568732
8183,1154318.9853248943
8184,1003964.7012885122
8185,1109630.6591327558
8186,977792.912519592
8187,1024280.9587899637
8188,1205713.1751212683
8189,1122849.7909347669
8190,815614.7646425732
8191,892569.4513319648
8192,813000.327960285
8193,773876.0954178427
8194,1329828.7166275498
8195,586898.8383022705
8196,889105.9135332382
8197,939013.5903442132
8198,845521.9035584368
8199,750122.7646946926
8200,799710.9666233067
8201,604011.0104529256
8202,915967.2810002946
8203,423855.13745886483
8204,649291.292361848
8205,818101.5122418315
8206,807362.9067387902
8207,984553.0803262099
8208,788435.2694397978
8209,996846.750304457
8210,1742356.092352421
8211,556908.5016946768
8212,792648.1049165215
8213,634337.2250610397
8214,1089740.9369454246
8215,998700.7610906515
8216,956556.4662497934
8217,707842.7291654914
8218,665877.7530670194
8219,300731.54904355435
8220,671225.9907850889
8221,1208322.7321339385
8222,1088199.1392143406
8223,1045172.7005540034
8224,1001702.907612678
8225,690037.1301809078
8226,615386.7688658758
8227,834994.0943865771
8228,915335.4220621849
8229,1024970.6322705469
8230,911257.000463424
8231,1054702.3650415002
8232,933822.7573629536
8233,1069993.6985683343
8234,1005742.2125583544
8235,1254949.90983021
8236,891302.2857265371
8237,1304699.011743777
8238,866807.4706991982
8239,996026.3663308144
8240,864915.6261203655
8241,1135456.134124874
8242,759711.5025160254
8243,378388.4539517764
8244,779591.4296073541
8245,865473.7627140607
8246,1390940.1361197054
8247,1321708.3230238128
8248,891414.0028792319
8249,693762.1746060052
8250,1093135.6244668856
8251,835738.5628992771
8252,849435.3062664414
8253,1183747.098736551
8254,1338931.7310100256
8255,1122970.3632508768
8256,808651.9129581687
8257,1112542.4925839163
8258,601586.1600780673
8259,810255.2615363761
8260,656888.106839302
8261,1118525.1348869675
8262,916558.4466627821
8263,584367.5649231607
8264,796661.7521603536
8265,757260.1504655274
8266,1016346.3066051689
8267,1282192.7931076991
8268,475799.99835624883
8269,873099.9924182678
8270,446730.0310309668
8271,903203.6339726928
8272,963812.2755060705
8273,1033591.2978983661
8274,805366.8034917924
8275,994905.9833027191
8276,928903.0388266692
8277,924560.8646956149
8278,845876.3798147704
8279,1074034.9249307034
8280,770490.5363930489
8281,755036.6404490906
8282,678968.3287116752
8283,1021835.6241135515
8284,448756.07144546765
8285,1179447.2885647672
8286,941379.8210832514
8287,678958.8130215846
8288,924049.1870599505
8289,780905.7700725582
8290,850240.8949973756
8291,959904.2671239118
8292,411465.6256508528
8293,986534.9233589531
8294,898193.027027178
8295,1169753.7068211124
8296,904572.9556902486
8297,942620.1195514249
8298,1099431.8430929643
8299,1334681.1535357807
8300,938970.7434879272
8301,1151105.6286654118
8302,1003711.6218429671
8303,748402.5857096872
8304,363138.67957518855
8305,1265821.408379672
8306,1422495.849462986
8307,885457.3419822732
8308,565356.1219370426
8309,1078026.7793081044
8310,826044.6799830134
8311,876310.331943362
8312,1129444.200926831
8313,1644853.232021281
8314,817178.7933412124
8315,1094451.1992110887
8316,653211.2220315163
8317,884296.748868295
8318,763985.8413150737
8319,915716.2912634388
8320,821360.0771604443
8321,601675.1854211297
8322,1043503.2715507618
8323,909542.6103796862
8324,763565.3194213483
8325,663520.3714724106
8326,586882.036040536
8327,840543.5448544326
8328,782675.3855725493
8329,792818.5151871017
8330,794210.3497355862
8331,562873.6092723643
8332,511813.63416998845
8333,786062.8576139177
8334,486818.22316618834
8335,117433.11637204862
8336,1131669.3801520045
8337,853578.522561067
8338,903258.4670901403
8339,866215.3503571696
8340,1006203.7300409835
8341,668158.372584868
8342,1087174.747556745
8343,1033920.1346768312
8344,1048141.142834019
8345,683323.8748574805
8346,657786.0190042187
8347,560867.6885052047
8348,949699.5903386859
8349,828608.818309819
8350,1290801.457841527
8351,920100.9022354878
8352,951302.5815787029
8353,920643.788502792
8354,1423985.0606945292
8355,943210.7683696605
8356,933199.5280818446
8357,1051549.3018866228
8358,716960.6643019273
8359,1022495.4796535937
8360,643675.1096538657
8361,820860.4636901774
8362,471575.33216371574
8363,828627.7534542833
8364,855748.3994454414
8365,817335.4676042981
8366,1134591.4489764723
8367,867782.3046625113
8368,1137280.7512772055
8369,686932.6924775795
8370,109969.39405386767
8371,840321.8411093211
8372,810130.3749902655
8373,913325.3147411194
8374,533956.4976991848
8375,910033.5220865877
8376,905416.8337428877
8377,840930.7681388156
8378,879114.9036278885
8379,996889.3803396676
8380,684393.0309183167
8381,242959.77812148258
8382,967038.9557208937
8383,997878.7354372084
8384,1272184.5401793134
8385,893018.047784936
8386,358273.44017582305
8387,1337777.9385195598
8388,259998.6526821599
8389,523307.3286423164
8390,472835.07418997213
8391,1054817.5078396786
8392,809408.8334876655
8393,963228.0381041502
8394,229811.21563895582
8395,897392.31010352
8396,733518.2486845033
8397,1020267.0176569108
8398,1268347.3594230625
8399,685993.7762202949
8400,1013397.1536340384
8401,542698.8640688604
8402,812601.9188692969
8403,672896.2089808923
8404,1024279.1424889793
8405,663318.5487408082
8406,723552.2730754822
8407,476971.3942557373
8408,1309060.4033026642
8409,873964.1253656924
8410,500062.7196960648
8411,1056764.7098326925
8412,805494.1661674435
8413,837570.4476123387
8414,1002533.6898065001
8415,811655.5054480443
8416,1309663.8137667188
8417,995077.0548564866
8418,923281.7539035867
8419,869074.9054962662
8420,835664.9589059869
8421,1255323.8779516309
8422,927703.4036419214
8423,855319.3354449759
8424,792474.8592278692
8425,530915.4545131538
8426,781724.9277319259
8427,870044.309963788
8428,225195.4433428233
8429,484911.5126931536
8430,914010.6384764898
8431,767122.7188151958
8432,979556.0986423414
8433,980166.3631452059
8434,933865.4808557688
8435,872551.0519033773
8436,1147403.2110893242
8437,955675.3596534589
8438,713220.9893422471
8439,621712.9635665077
8440,494996.7961448103
8441,722347.6481780654
8442,875339.9207707222
8443,866788.0860996817
8444,452480.11389215116
8445,728105.7425870385
8446,930777.3307450967
8447,802266.5650974533
8448,1110554.279784176
8449,427643.84102077526
8450,1143684.847580288
8451,533101.5170307213
8452,127987.89062636928
8453,260073.13835433265
8454,980715.9250548258
8455,825713.5260842266
8456,636805.8021822813
8457,807236.5965294974
8458,1059718.0584371213
8459,811398.3919010747
8460,1029737.7805787404
8461,1555169.7826574647
8462,819060.3581897875
8463,612644.7542219228
8464,279625.0432968971
8465,989897.8271149612
8466,1095204.9838529588
8467,1056096.8406833613
8468,920395.7868234128
8469,346949.9975287346
8470,406492.9775002729
8471,1095702.1383942454
8472,1229290.0700211648
8473,463029.4401370769
8474,597844.4659753924
8475,696896.1371625515
8476,692408.2749289614
8477,806889.3933247706
8478,824537.2462114748
8479,975995.7660857281
8480,715367.5637002313
8481,349293.7689813529
8482,854010.0716340767
8483,890315.7661609019
8484,998423.2590785784
8485,814435.0712629608
8486,482634.25578687515
8487,345322.71842178295
8488,837995.5147866531
